unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,lat2,lon2
13780580,JJ187611,2025-03-19,007Xx S Independence Blvd,0486,Battery,Domestic Battery Simple,Apartment,True,True,1133,11,24,26,08B,1151219.0,1896319.0,2025,2025-03-27,41.871385188,-87.720288053,41.871385188,-87.720288053
13780362,JJ187597,2025-03-19,005Xx E 33Rd St,1150,Deceptive Practice,Credit Card Fraud,Other (Specify),False,False,211,2,4,35,11,1180360.0,1883173.0,2025,2025-03-27,41.834690813,-87.613705645,41.834690813,-87.613705645
13782401,JJ190118,2025-03-19,064Xx S Damen Ave,0495,Battery,Aggravated Of A Senior Citizen,Residence,False,True,726,7,16,67,04B,1164133.0,1861997.0,2025,2025-03-27,41.776938959,-87.673843024,41.776938959,-87.673843024
13780467,JJ187618,2025-03-19,044Xx S Pulaski Rd,0860,Theft,Retail Theft,Department Store,True,False,821,8,14,57,06,1150424.0,1874895.0,2025,2025-03-27,41.812610526,-87.723765071,41.812610526,-87.723765071
13780423,JJ187613,2025-03-19,015Xx N Kostner Ave,502R,Other Offense,Vehicle Title / Registration Offense,Parking Lot / Garage (Non Residential),True,False,2533,25,37,23,26,1146760.0,1909888.0,2025,2025-03-27,41.908706263,-87.736312283,41.908706263,-87.736312283
13781353,JJ188770,2025-03-19,014Xx N Milwaukee Ave,1150,Deceptive Practice,Credit Card Fraud,Small Retail Store,False,False,1424,14,1,24,11,1163908.0,1909658.0,2025,2025-03-27,41.90773033,-87.673325168,41.90773033,-87.673325168
13781917,JJ188340,2025-03-19,112Xx S Wallace St,0810,Theft,Over $500,School - Public Grounds,False,False,2233,22,21,49,06,1174313.0,1830380.0,2025,2025-03-27,41.68995741,-87.637460623,41.68995741,-87.637460623
13784908,JJ193076,2025-03-19,012Xx S Michigan Ave,0820,Theft,$500 And Under,Apartment,False,False,132,1,34,33,06,1177422.0,1894769.0,2025,2025-03-27,41.866578077,-87.624134464,41.866578077,-87.624134464
13780772,JJ187883,2025-03-19,052Xx W Potomac Ave,1320,Criminal Damage,To Vehicle,Street,True,False,2532,25,37,25,14,1141018.0,1908149.0,2025,2025-03-27,41.904041981,-87.757448794,41.904041981,-87.757448794
13780480,JJ187692,2025-03-19,016Xx W 43Rd St,0820,Theft,$500 And Under,Restaurant,False,False,924,9,15,61,06,1166169.0,1876197.0,2025,2025-03-27,41.815862368,-87.665974955,41.815862368,-87.665974955
13780781,JJ187574,2025-03-19,064Xx S Western Ave,0860,Theft,Retail Theft,Small Retail Store,False,False,825,8,16,66,06,1161478.0,1861938.0,2025,2025-03-27,41.776832515,-87.683577859,41.776832515,-87.683577859
13780391,JJ187681,2025-03-19,014Xx S Ashland Ave,1310,Criminal Damage,To Property,Parking Lot / Garage (Non Residential),False,False,1233,12,28,28,14,1165959.0,1893057.0,2025,2025-03-27,41.862132355,-87.666264958,41.862132355,-87.666264958
13780570,JJ187588,2025-03-19,007Xx W Grace St,0484,Battery,"Protected Employee - Hands, Fists, Feet, No / Minor Injury",Street,False,False,1925,19,46,6,08B,1170531.0,1925650.0,2025,2025-03-27,41.951470695,-87.648526752,41.951470695,-87.648526752
13780900,JJ188055,2025-03-19,030Xx S Bonfield St,0820,Theft,$500 And Under,Residence,False,False,913,9,11,60,06,1169608.0,1884554.0,2025,2025-03-27,41.838720807,-87.653117333,41.838720807,-87.653117333
13780402,JJ187639,2025-03-19,043Xx S Lake Park Ave,1241,Deceptive Practice,Aggravated Computer Tampering,Small Retail Store,False,False,222,2,4,39,11,1184545.0,1876563.0,2025,2025-03-27,41.816455303,-87.598557379,41.816455303,-87.598557379
13789252,JJ197772,2025-03-19,015Xx N Milwaukee Ave,0860,Theft,Retail Theft,Small Retail Store,False,False,1424,14,1,24,06,1163120.0,1910322.0,2025,2025-03-30,41.909568995,-87.676201167,41.909568995,-87.676201167
13791799,JJ201194,2025-03-19,034Xx S Union Ave,1153,Deceptive Practice,Financial Identity Theft Over $ 300,Residence,False,False,915,9,11,60,11,1172193.0,1882154.0,2025,2025-04-02,41.832078428,-87.643702414,41.832078428,-87.643702414
13780559,JJ187627,2025-03-19,067Xx S Dorchester Ave,0486,Battery,Domestic Battery Simple,Street,True,True,332,3,5,43,08B,1186699.0,1860684.0,2025,2025-03-27,41.772831306,-87.591159004,41.772831306,-87.591159004
13788180,JJ196799,2025-03-19,054Xx N Clark St,0460,Battery,Simple,Drug Store,True,False,2012,20,40,77,08B,1165048.0,1936387.0,2025,2025-04-02,41.981051896,-87.668375719,41.981051896,-87.668375719
13780789,JJ188028,2025-03-19,041Xx N Drake Ave,0930,Motor Vehicle Theft,Theft / Recovery - Automobile,Street,False,False,1723,17,33,16,07,1151986.0,1927189.0,2025,2025-03-27,41.9560802,-87.716657184,41.9560802,-87.716657184
13781940,JJ189487,2025-03-19,035Xx S Emerald Ave,0890,Theft,From Building,Apartment,False,False,915,9,11,60,06,1171878.0,1881507.0,2025,2025-03-27,41.830309935,-87.644877208,41.830309935,-87.644877208
13782230,JJ189938,2025-03-19,007Xx E 60Th St,0820,Theft,$500 And Under,Apartment,False,False,313,3,20,42,06,1182193.0,1865389.0,2025,2025-03-27,41.785847785,-87.607531052,41.785847785,-87.607531052
13780386,JJ187625,2025-03-19,015Xx W Jarvis Ave,1153,Deceptive Practice,Financial Identity Theft Over $ 300,Residence,False,False,2423,24,49,1,11,1164769.0,1949132.0,2025,2025-03-27,42.016030425,-87.66903815,42.016030425,-87.66903815
13780439,JJ187676,2025-03-19,031Xx W Belle Plaine Ave,0560,Assault,Simple,Apartment,True,False,1724,17,33,16,08A,1154519.0,1927084.0,2025,2025-03-27,41.955741678,-87.707348042,41.955741678,-87.707348042
13780399,JJ187645,2025-03-19,059Xx S Spaulding Ave,1477,Weapons Violation,Reckless Firearm Discharge,Street,False,False,822,8,14,66,15,1155414.0,1864843.0,2025,2025-03-27,41.784927845,-87.705730734,41.784927845,-87.705730734
13780474,JJ187631,2025-03-19,003Xx N Desplaines St,0860,Theft,Retail Theft,Small Retail Store,False,False,1214,12,34,28,06,1171859.0,1902722.0,2025,2025-03-27,41.888525948,-87.644322264,41.888525948,-87.644322264
13780541,JJ187703,2025-03-19,053Xx S Narragansett Ave,1710,Offense Involving Children,Endangering Life / Health Of Child,Apartment,False,True,811,8,23,56,20,1134620.0,1868391.0,2025,2025-03-27,41.795055409,-87.781888477,41.795055409,-87.781888477
13780432,JJ187628,2025-03-19,016Xx N Pulaski Rd,0860,Theft,Retail Theft,Department Store,True,False,2535,25,26,23,06,1149466.0,1910591.0,2025,2025-03-27,41.91058325,-87.726353375,41.91058325,-87.726353375
13780400,JJ187616,2025-03-19,009Xx E 82Nd St,502R,Other Offense,Vehicle Title / Registration Offense,Street,False,False,631,6,8,44,26,1184123.0,1850826.0,2025,2025-03-27,41.745840593,-87.600909494,41.745840593,-87.600909494
13780583,JJ187691,2025-03-19,004Xx E 111Th Pl,0520,Assault,Aggravated - Knife / Cutting Instrument,Street,True,False,531,5,9,49,04A,1181340.0,1831137.0,2025,2025-03-27,41.69187607,-87.611711564,41.69187607,-87.611711564
13780517,JJ187690,2025-03-19,003Xx W Kinzie St,2850,Public Peace Violation,Bomb Threat,Cta Train,False,False,1831,18,42,8,24,1173957.0,1902914.0,2025,2025-03-27,41.889006322,-87.63661199,41.889006322,-87.63661199
13780455,JJ187647,2025-03-19,052Xx S May St,0486,Battery,Domestic Battery Simple,Apartment,False,True,934,9,20,61,08B,1169540.0,1870130.0,2025,2025-03-27,41.799141363,-87.653785451,41.799141363,-87.653785451
13780573,JJ187680,2025-03-19,024Xx W Taylor St,1310,Criminal Damage,To Property,Apartment,False,True,1135,11,28,28,14,1160279.0,1895638.0,2025,2025-03-27,41.869334083,-87.687044067,41.869334083,-87.687044067
13780605,JJ187655,2025-03-19,038Xx W Madison St,041A,Battery,Aggravated - Handgun,Sidewalk,False,False,1122,11,28,26,04B,1150898.0,1899740.0,2025,2025-03-27,41.880779076,-87.721377025,41.880779076,-87.721377025
13780708,JJ187674,2025-03-19,021Xx E 71St St,1330,Criminal Trespass,To Land,Grocery Food Store,False,False,333,3,5,43,26,1191527.0,1858274.0,2025,2025-03-27,41.766102387,-87.573539169,41.766102387,-87.573539169
13780950,JJ188206,2025-03-19,035Xx W Le Moyne St,0810,Theft,Over $500,Vehicle - Commercial,False,False,1422,14,26,23,06,1152444.0,1909739.0,2025,2025-03-27,41.908186933,-87.715435785,41.908186933,-87.715435785
13781087,JJ188360,2025-03-19,012Xx W 79Th St,1130,Deceptive Practice,Fraud Or Confidence Game,Apartment,False,False,612,6,17,71,11,1169470.0,1852399.0,2025,2025-03-27,41.750486833,-87.654555379,41.750486833,-87.654555379
13780546,JJ187781,2025-03-19,080Xx S Kostner Ave,0560,Assault,Simple,School - Public Grounds,False,False,834,8,18,70,08A,1148467.0,1851031.0,2025,2025-03-27,41.747161712,-87.731556033,41.747161712,-87.731556033
13781657,JJ188962,2025-03-19,004Xx S Damen Ave,1220,Deceptive Practice,Theft Of Lost / Mislaid Property,Cta Train,True,False,1225,12,27,28,11,1163130.0,1897980.0,2025,2025-03-27,41.875701361,-87.676511506,41.875701361,-87.676511506
13780616,JJ187723,2025-03-19,002Xx W Illinois St,0890,Theft,From Building,Park Property,False,False,1831,18,42,8,06,1174505.0,1903564.0,2025,2025-03-27,41.890777731,-87.634580101,41.890777731,-87.634580101
13780456,JJ187770,2025-03-19,011Xx N Monticello Ave,2093,Narcotics,Found Suspect Narcotics,Vacant Lot / Land,True,False,1112,11,36,23,18,1151833.0,1907348.0,2025,2025-03-27,41.901637857,-87.717743334,41.901637857,-87.717743334
13787097,JJ195566,2025-03-19,005Xx W Kinzie St,0820,Theft,$500 And Under,Apartment,False,False,1214,12,34,28,06,1172517.0,1902920.0,2025,2025-03-28,41.889054749,-87.641900009,41.889054749,-87.641900009
13781045,JJ188411,2025-03-19,071Xx N Mason Ave,0820,Theft,$500 And Under,Street,False,False,1621,16,45,12,06,1136211.0,1947182.0,2025,2025-03-27,42.01123955,-87.774170838,42.01123955,-87.774170838
13784048,JJ192047,2025-03-19,050Xx W Congress Pkwy,0710,Theft,Theft From Motor Vehicle,Street,False,False,1533,15,29,25,06,1142567.0,1897205.0,2025,2025-03-27,41.873981655,-87.752031184,41.873981655,-87.752031184
13780912,JJ188145,2025-03-19,047Xx N Rockwell St,0710,Theft,Theft From Motor Vehicle,Street,False,False,1911,19,40,4,06,1158185.0,1931294.0,2025,2025-03-27,41.967219878,-87.693755461,41.967219878,-87.693755461
13781146,JJ188527,2025-03-19,015Xx E 57Th St,0890,Theft,From Building,Apartment,False,False,235,2,5,41,06,1187325.0,1867502.0,2025,2025-03-27,41.7915256,-87.588647836,41.7915256,-87.588647836
13780553,JJ187931,2025-03-19,018Xx N Kedvale Ave,2820,Other Offense,Telephone Threat,Residence,False,False,2534,25,26,20,08A,1148430.0,1911862.0,2025,2025-03-27,41.914091053,-87.730126449,41.914091053,-87.730126449
13782614,JJ189362,2025-03-19,007Xx W Madison St,1320,Criminal Damage,To Vehicle,Apartment,False,False,1232,12,34,28,14,1171219.0,1900261.0,2025,2025-03-27,41.881786879,-87.646744867,41.881786879,-87.646744867
13781826,JJ189217,2025-03-19,038Xx N Spaulding Ave,1320,Criminal Damage,To Vehicle,Parking Lot / Garage (Non Residential),False,False,1733,17,33,16,14,1153707.0,1925310.0,2025,2025-03-27,41.950889938,-87.710380552,41.950889938,-87.710380552
13780920,JJ188174,2025-03-19,037Xx N Central Park Ave,0920,Motor Vehicle Theft,Attempt - Automobile,Street,False,False,1732,17,30,16,07,1151724.0,1924690.0,2025,2025-03-27,41.949227933,-87.71768636,41.949227933,-87.71768636
13780857,JJ188144,2025-03-19,001Xx N Central Ave,0610,Burglary,Forcible Entry,Apartment,False,False,1512,15,29,25,05,1139022.0,1900581.0,2025,2025-03-27,41.883310986,-87.764964866,41.883310986,-87.764964866
13781586,JJ189133,2025-03-19,047Xx S Prairie Ave,2825,Other Offense,Harassment By Telephone,Apartment,False,True,224,2,3,38,26,1178842.0,1873586.0,2025,2025-03-27,41.808418076,-87.619567769,41.808418076,-87.619567769
13781911,JJ189438,2025-03-19,014Xx W Fulton St,0920,Motor Vehicle Theft,Attempt - Automobile,Parking Lot / Garage (Non Residential),False,False,1215,12,27,28,07,1166743.0,1901970.0,2025,2025-03-27,41.886573593,-87.663131548,41.886573593,-87.663131548
13780771,JJ187759,2025-03-19,062Xx W North Ave,0530,Assault,Aggravated - Other Dangerous Weapon,Street,False,False,2513,25,29,25,04A,1134101.0,1909974.0,2025,2025-03-27,41.909174624,-87.782814091,41.909174624,-87.782814091
13781930,JJ189461,2025-03-19,062Xx S Ingleside Ave,0920,Motor Vehicle Theft,Attempt - Automobile,Street,False,False,313,3,20,42,07,1183522.0,1863876.0,2025,2025-03-27,41.78166509,-87.602705494,41.78166509,-87.602705494
13780804,JJ188009,2025-03-19,052Xx W Deming Pl,1130,Deceptive Practice,Fraud Or Confidence Game,Residence,False,False,2515,25,31,19,11,1141074.0,1916466.0,2025,2025-03-27,41.92686371,-87.757037803,41.92686371,-87.757037803
13780690,JJ187735,2025-03-19,001Xx N Halsted St,0530,Assault,Aggravated - Other Dangerous Weapon,Bank,True,False,1224,12,27,28,04A,1171034.0,1900822.0,2025,2025-03-27,41.883330361,-87.647407713,41.883330361,-87.647407713
13780483,JJ187778,2025-03-19,042Xx W Augusta Blvd,1310,Criminal Damage,To Property,Apartment,False,True,1111,11,37,23,14,1147998.0,1906332.0,2025,2025-03-27,41.898924497,-87.731856014,41.898924497,-87.731856014
13780603,JJ187719,2025-03-19,006Xx N Clark St,0810,Theft,Over $500,Street,True,False,1832,18,42,8,06,1175422.0,1904662.0,2025,2025-03-27,41.893770161,-87.631179463,41.893770161,-87.631179463
13780437,JJ187720,2025-03-19,056Xx W Le Moyne St,0560,Assault,Simple,Apartment,False,True,2531,25,29,25,08A,1138590.0,1909415.0,2025,2025-03-27,41.907560417,-87.766336846,41.907560417,-87.766336846
13780721,JJ187737,2025-03-19,051Xx S Pulaski Rd,1320,Criminal Damage,To Vehicle,Street,False,False,815,8,23,62,14,1150575.0,1870054.0,2025,2025-03-27,41.799323177,-87.723337222,41.799323177,-87.723337222
13786402,JJ194352,2025-03-19,035Xx E 118Th St,0860,Theft,Retail Theft,Department Store,False,False,433,4,10,55,06,1201755.0,1827333.0,2025,2025-03-27,41.68094392,-87.537099797,41.68094392,-87.537099797
13780592,JJ187747,2025-03-19,032Xx W Belmont Ave,0860,Theft,Retail Theft,Department Store,False,False,1733,17,35,21,06,1154429.0,1921102.0,2025,2025-03-27,41.939328457,-87.707839389,41.939328457,-87.707839389
13780569,JJ187844,2025-03-19,039Xx W Monroe St,0760,Burglary,Burglary From Motor Vehicle,Street,False,False,1122,11,28,26,06,1150158.0,1899371.0,2025,2025-03-27,41.879780947,-87.724103885,41.879780947,-87.724103885
13780756,JJ187745,2025-03-19,080Xx S Union Ave,0497,Battery,Aggravated Domestic Battery - Other Dangerous Weapon,Residence,False,True,621,6,6,71,04B,1173032.0,1851545.0,2025,2025-03-27,41.748065493,-87.641527745,41.748065493,-87.641527745
13780490,JJ187832,2025-03-19,032Xx W Hollywood Ave,0820,Theft,$500 And Under,Apartment,False,False,1711,17,39,13,06,1153738.0,1937697.0,2025,2025-03-27,41.984880004,-87.709935285,41.984880004,-87.709935285
13780682,JJ187771,2025-03-19,057Xx S Hermitage Ave,0560,Assault,Simple,Apartment,False,True,715,7,15,67,08A,1165661.0,1866552.0,2025,2025-03-27,41.789406165,-87.668112217,41.789406165,-87.668112217
13780506,JJ187756,2025-03-19,102Xx S Aberdeen St,1310,Criminal Damage,To Property,Residence,False,True,2232,22,21,73,14,1170792.0,1836944.0,2025,2025-03-27,41.708047388,-87.65016046,41.708047388,-87.65016046
13780567,JJ187799,2025-03-19,051Xx S Pulaski Rd,0760,Burglary,Burglary From Motor Vehicle,Parking Lot / Garage (Non Residential),False,False,815,8,23,62,06,1150575.0,1870054.0,2025,2025-03-27,41.799323177,-87.723337222,41.799323177,-87.723337222
13780711,JJ187795,2025-03-19,009Xx S Austin Blvd,0810,Theft,Over $500,Cta Bus Stop,False,False,1513,15,29,25,06,1136517.0,1895636.0,2025,2025-03-27,41.869786389,-87.774281815,41.869786389,-87.774281815
13781254,JJ188617,2025-03-19,014Xx W Taylor St,0560,Assault,Simple,Day Care Center,False,False,1231,12,28,28,08A,1167018.0,1895688.0,2025,2025-03-27,41.869329395,-87.662302047,41.869329395,-87.662302047
13780548,JJ187805,2025-03-19,035Xx W Adams St,0560,Assault,Simple,Apartment,False,True,1123,11,28,27,08A,1152888.0,1898846.0,2025,2025-03-27,41.878286676,-87.714093543,41.878286676,-87.714093543
13788123,JJ195813,2025-03-19,003Xx E 87Th St,0860,Theft,Retail Theft,Small Retail Store,False,False,632,6,6,44,06,1180201.0,1847386.0,2025,2025-03-29,41.736491541,-87.615385513,41.736491541,-87.615385513
13780610,JJ187813,2025-03-19,004Xx E Lower Wacker Dr,0910,Motor Vehicle Theft,Automobile,Vacant Lot / Land,False,False,114,1,42,32,07,1180040.0,1902496.0,2025,2025-03-27,41.887721606,-87.61428599,41.887721606,-87.61428599
13788315,JJ196960,2025-03-19,025Xx W Lexington St,1210,Deceptive Practice,Theft Of Labor / Services,Apartment,False,False,1135,11,28,28,11,1159585.0,1896617.0,2025,2025-03-29,41.872034864,-87.689564973,41.872034864,-87.689564973
13780549,JJ187820,2025-03-19,008Xx N Dearborn St,0560,Assault,Simple,Cha Apartment,True,False,1832,18,42,8,08A,1175793.0,1905850.0,2025,2025-03-27,41.897021755,-87.629781141,41.897021755,-87.629781141
13790188,JJ198614,2025-03-19,057Xx S Blackstone Ave,0820,Theft,$500 And Under,Apartment,False,False,235,2,5,41,06,1186896.0,1867158.0,2025,2025-04-01,41.790591824,-87.590231774,41.790591824,-87.590231774
13780579,JJ187802,2025-03-19,009Xx S Loomis St,0930,Motor Vehicle Theft,Theft / Recovery - Automobile,Street,False,False,1231,12,28,28,07,1167191.0,1895910.0,2025,2025-03-27,41.869934869,-87.661660544,41.869934869,-87.661660544
13782254,JJ189986,2025-03-19,008Xx W Buena Ave,0820,Theft,$500 And Under,Apartment,False,False,1915,19,46,3,06,1169515.0,1928188.0,2025,2025-03-27,41.958457273,-87.652187364,41.958457273,-87.652187364
13780740,JJ187822,2025-03-19,029Xx W Addison St,0860,Theft,Retail Theft,Department Store,False,False,1733,17,33,21,06,1155975.0,1923781.0,2025,2025-03-27,41.946648722,-87.702084879,41.946648722,-87.702084879
13780814,JJ188019,2025-03-19,052Xx N Reserve Ave,0486,Battery,Domestic Battery Simple,Apartment,False,True,1614,16,41,76,08B,1116985.0,1933607.0,2025,2025-03-27,41.974311037,-87.845197739,41.974311037,-87.845197739
13780954,JJ188203,2025-03-19,070Xx S Oglesby Ave,0910,Motor Vehicle Theft,Automobile,Street,False,False,331,3,5,43,07,1192982.0,1858881.0,2025,2025-03-27,41.767732647,-87.568186389,41.767732647,-87.568186389
13780529,JJ187810,2025-03-19,007Xx N Sawyer Ave,0890,Theft,From Building,Apartment,False,False,1121,11,27,23,06,1154573.0,1904803.0,2025,2025-03-27,41.894599745,-87.707747111,41.894599745,-87.707747111
13780696,JJ187873,2025-03-19,073Xx S Michigan Ave,0486,Battery,Domestic Battery Simple,Street,False,True,323,3,6,69,08B,1178434.0,1856281.0,2025,2025-03-27,41.760940727,-87.621589599,41.760940727,-87.621589599
13781404,JJ188900,2025-03-19,007Xx E 133Rd St,1310,Criminal Damage,To Property,Cha Apartment,False,True,533,5,10,54,14,1183624.0,1817490.0,2025,2025-03-27,41.654373954,-87.60377263,41.654373954,-87.60377263
13781022,JJ188351,2025-03-19,065Xx S Lowe Ave,0920,Motor Vehicle Theft,Attempt - Automobile,Street,False,False,723,7,6,68,07,1173163.0,1861518.0,2025,2025-03-27,41.775429728,-87.640753492,41.775429728,-87.640753492
13780675,JJ187824,2025-03-19,024Xx E 79Th St,051A,Assault,Aggravated - Handgun,Day Care Center,True,False,422,4,7,46,04A,1193697.0,1853057.0,2025,2025-03-27,41.751733661,-87.565756125,41.751733661,-87.565756125
13780693,JJ187845,2025-03-19,028Xx N Campbell Ave,0460,Battery,Simple,Apartment,False,False,1411,14,35,21,08B,1159202.0,1918694.0,2025,2025-03-27,41.93262384,-87.690363626,41.93262384,-87.690363626
13780742,JJ187911,2025-03-19,076Xx S Cottage Grove Ave,1710,Offense Involving Children,Endangering Life / Health Of Child,Hotel / Motel,True,True,624,6,8,69,20,1182886.0,1854560.0,2025,2025-03-27,41.756115887,-87.605326291,41.756115887,-87.605326291
13783589,JJ191123,2025-03-19,026Xx N Clark St,0860,Theft,Retail Theft,Small Retail Store,False,False,1935,19,43,7,06,1171818.0,1918166.0,2025,2025-03-27,41.930906002,-87.644017035,41.930906002,-87.644017035
13780761,JJ187826,2025-03-19,042Xx S Prairie Ave,2825,Other Offense,Harassment By Telephone,Apartment,False,True,213,2,3,38,26,1178742.0,1877055.0,2025,2025-03-27,41.817939584,-87.619828901,41.817939584,-87.619828901
13780561,JJ187864,2025-03-19,049Xx W Hubbard St,1822,Narcotics,Manufacture / Deliver - Cannabis Over 10 Grams,Sidewalk,True,False,1532,15,37,25,18,1143325.0,1902558.0,2025,2025-03-27,41.888656822,-87.749114337,41.888656822,-87.749114337
13780527,JJ187856,2025-03-19,009Xx W Leland Ave,0820,Theft,$500 And Under,Apartment,False,False,1914,19,46,3,06,1169085.0,1931406.0,2025,2025-03-27,41.967296938,-87.653674356,41.967296938,-87.653674356
13780707,JJ187851,2025-03-19,0Xx E Washington St,0560,Assault,Simple,Street,False,False,111,1,34,32,08A,1176529.0,1900826.0,2025,2025-03-27,41.883219043,-87.627229799,41.883219043,-87.627229799
13781578,JJ188963,2025-03-19,065Xx S Western Ave,0263,Criminal Sexual Assault,Aggravated - Knife / Cutting Instrument,Apartment,False,False,832,8,16,66,02,1161500.0,1861155.0,2025,2025-03-27,41.774683398,-87.683518897,41.774683398,-87.683518897
13780739,JJ188031,2025-03-19,057Xx S St Louis Ave,502P,Other Offense,False / Stolen / Altered Trp,Street,True,False,822,8,14,63,26,1154030.0,1866154.0,2025,2025-03-27,41.788553033,-87.710770316,41.788553033,-87.710770316
13780488,JJ187831,2025-03-19,034Xx W 15Th St,2027,Narcotics,Possess - Crack,Sidewalk,True,False,1021,10,24,29,18,1153529.0,1892493.0,2025,2025-03-27,41.860840635,-87.71190879,41.860840635,-87.71190879
13780526,JJ187889,2025-03-19,076Xx S Green St,1153,Deceptive Practice,Financial Identity Theft Over $ 300,Residence,False,False,621,6,17,71,11,1171960.0,1854225.0,2025,2025-03-27,41.755443344,-87.645377372,41.755443344,-87.645377372
13780566,JJ187849,2025-03-19,079Xx S Hermitage Ave,1310,Criminal Damage,To Property,Residence,False,False,611,6,17,71,14,1166061.0,1851993.0,2025,2025-03-27,41.749445833,-87.667059082,41.749445833,-87.667059082
13780688,JJ187968,2025-03-19,058Xx S Merrimac Ave,0820,Theft,$500 And Under,Street,False,False,811,8,13,56,06,1135721.0,1865224.0,2025,2025-03-27,41.78634514,-87.77792604,41.78634514,-87.77792604
13781392,JJ187898,2025-03-19,059Xx S La Salle St,0910,Motor Vehicle Theft,Automobile,Parking Lot / Garage (Non Residential),False,False,232,2,20,68,07,1176316.0,1865677.0,2025,2025-03-27,41.786772202,-87.629070144,41.786772202,-87.629070144
13781077,JJ188469,2025-03-19,103Xx S Woodlawn Ave,0820,Theft,$500 And Under,Parking Lot / Garage (Non Residential),False,False,512,5,9,50,06,1186052.0,1836549.0,2025,2025-03-27,41.70661765,-87.594290476,41.70661765,-87.594290476
